fips,name,pop2010,pop2020,pctchg
3400054870,Old Tappan borough,5744,5894,2.61
5300051300,Olympia,46884,52882,12.79
1700067444,Sandoval village,1276,1214,-4.86
4000055750,Oologah town,1135,1175,3.52
4800054192,Orchard,349,407,16.62
100058272,Parrish town,990,937,-5.35
800064200,Ridgway town,889,1039,16.87
600060018,Redondo Beach,66931,66749,-0.27
3600055574,Oswego,18151,17236,-5.04
2000053850,Oxford,1049,999,-4.77
3600055948,Oxford village,1447,1379,-4.7
3600056088,Painted Post village,1810,1924,6.3
2100058962,Paintsville,4228,3990,-5.63
600055282,Palo Alto,64387,65364,1.52
1700057472,Pana,5842,5376,-7.98
500053480,Paris,3558,3365,-5.42
3700050340,Parkton town,458,439,-4.15
2100049098,McHenry,388,388,0
1800058662,Pendleton town,4305,4371,1.53
3400058350,Phillipsburg town,14950,14212,-4.94
4000059150,Pink town,2058,2181,5.98
1700059572,Phoenix village,1974,1908,-3.34
3100039135,Pilger village,352,358,1.7
600057288,Pinole,18330,19250,5.02
2200060565,Pioneer village,156,147,-5.77
4800047088,Maud,1056,1042,-1.33
1800069768,Silver Lake town,918,923,0.54
4800063476,Round Mountain town,154,169,9.74
3600058475,Plandome village,1375,1466,6.62
600060704,Ridgecrest,27616,28973,4.91
100061038,Pleasant Groves town,419,404,-3.58
1700060872,Pocahontas village,790,731,-7.47
600045484,Manteca,67348,83028,23.28
5300048540,Nespelem town,232,392,68.97
3900070380,Sandusky,25919,24564,-5.23
3900064262,Port Jefferson village,369,361,-2.17
5300042800,Mansfield town,320,343,7.19
500056990,Pottsville,2798,3327,18.91
5500065150,Prairie Farm village,473,439,-7.19
4000056150,Osage town,156,155,-0.64
100062472,Priceville town,2683,3794,41.41
2700034100,Lake Benton,684,635,-7.16
3100040430,Prosser village,66,72,9.09
4000060850,Prue town,466,470,0.86
2600066640,Quincy village,1652,1617,-2.12
4800060188,Quitman,1809,1849,2.21
4800041056,Lake Worth,4675,4896,4.73
5100065392,Radford,16395,18249,11.31
3700055080,Randleman,4117,4115,-0.05
4000061850,Randlett town,438,413,-5.71
3400066330,Sea Girt borough,1828,1765,-3.45
500058490,Rector,1965,1732,-11.86
3600060895,Red Hook village,1950,1951,0.05
4800061196,Red Oak,10733,13464,25.44
5100049784,Martinsville,13814,12554,-9.12
3700056440,Rich Square town,962,844,-12.27
3900066530,Richfield village,3656,3644,-0.33
1700063862,Ridge Farm village,887,812,-8.46
5400068908,Rivesville town,932,903,-3.11
3400064170,Rockleigh borough,531,529,-0.38
3600066047,Sea Cliff village,5014,5020,0.12
3800067620,Rogers,46,41,-10.87
600062938,Roseville,119277,141500,18.63
4800063584,Roxton,650,639,-1.69
3700058460,Rutherfordton town,4185,4087,-2.34
800066895,Rye town,156,165,5.77
400068850,South Tucson,5652,5715,1.11
600070280,Saratoga,29995,30153,0.53
4900061260,Plymouth town,404,460,13.86
3100044070,Scotia village,318,289,-9.12
3900040054,Kettlersville village,179,170,-5.03
4800066428,Seagoville,14902,16861,13.15
500033400,Hot Springs,37941,38797,2.26
1600038620,Horseshoe Bend,722,787,9
1300039524,Holly Springs,9290,15442,66.22
3900035882,Holland village,1704,1655,-2.88
2000032575,Holcomb,2089,2073,-0.77
1300038348,Higgston town,318,312,-1.89
3400032220,Hi-Nella borough,870,858,-1.38
1700035515,Holiday Hills village,604,579,-4.14
3800036860,Hebron,747,675,-9.64
1600036730,Hazelton,805,821,1.99
3400030570,Hawthorne borough,18786,18753,-0.18
4200033200,Hawley borough,1203,1153,-4.16
1900034770,Hartwick,86,80,-6.98
2200036045,Hornbeck town,480,437,-8.96
5300013855,College Place,8792,9317,5.97
600014190,Cloverdale,8614,8656,0.49
1900023385,Earling,441,409,-7.26
2200021590,Doyline village,818,782,-4.4
800030340,Glendale,4318,5141,19.06
4200013776,Clarendon borough,450,424,-5.78
4900013300,Clawson town,199,186,-6.53
4800001852,Alice,19109,18682,-2.23
1700014065,Chicago Ridge village,14304,13928,-2.63
400005770,Benson,5103,4880,-4.37
1700012970,Cherry village,486,453,-6.79
1600013780,Challis,1097,1091,-0.55
5500016900,Coon Valley village,765,787,2.88
4200013440,Chicora borough,1027,957,-6.82
4800032906,Hays,217,269,23.96
4000013135,Central High town,1198,1164,-2.84
5500012950,Cashton village,1104,1112,0.72
1900011395,Casey,426,401,-5.87
5100008152,Bluefield town,5405,4837,-10.51
600011194,Carlsbad,105328,115382,9.55
2100011692,Cadiz,2605,2671,2.53
2700020690,Farwell,51,52,1.96
2000012675,Chautauqua,104,91,-12.5
4800022864,El Campo,11692,11539,-1.31
1300035884,Guyton,1676,2226,32.82
600008100,Brea,39195,43255,10.36
3600013981,Chateaugay village,838,798,-4.77
2000009800,Byers,35,33,-5.71
5400011716,Burnsville town,510,477,-6.47
4600012540,Clear Lake,1275,1262,-1.02
500001150,Altheimer,978,811,-17.08
1900027975,Floris,138,143,3.62
3100009200,Clarkson,657,633,-3.65
800019355,De Beque town,506,518,2.37
2600014940,Chatham village,220,205,-6.82
4800020716,Dodson town,109,107,-1.83
2600010620,Brighton,7453,7656,2.72
5500028450,Gays Mills village,491,511,4.07
4100031600,Haines,416,422,1.44
4600011380,Chancellor town,264,264,0
2100016110,Coal Run Village,1703,1520,-10.75
4200008064,Bradford Woods borough,1171,1141,-2.56
2100009532,Briarwood,432,445,3.01
3900007916,Bowerston village,398,378,-5.03
1900009685,Burt,533,498,-6.57
1700035398,Hoffman village,508,483,-4.92
1800024250,Fort Branch town,2781,2766,-0.54
3900034790,Hebron village,2336,2477,6.04
2900006742,Blythedale village,199,185,-7.04
2900002548,Aurora,7513,7447,-0.88
1300012260,Byron,4532,5226,15.31
2700008290,Bruno,102,99,-2.94
3800032060,Grand Forks,52920,55839,5.52
4000026350,Fletcher town,1177,1143,-2.89
3800003300,Arthur,337,332,-1.48
600014736,Colma town,1433,1489,3.91
4600000100,Aberdeen,26112,28257,8.21
4200033080,Hastings borough,1265,1154,-8.77
2900007989,Branson West,472,446,-5.51
4800003768,Argyle,3247,4381,34.92
2100024904,Eminence,2499,2581,3.28
4000004750,Beaver town,1517,1399,-7.78
100027376,Forkland town,645,588,-8.84
4600002260,Armour,699,669,-4.29
500022450,Everton town,133,135,1.5
100000988,Albertville,21209,21711,2.37
1300016796,Clermont town,927,1039,12.08
2100003556,Barbourmeade,1214,1250,2.97
2200003145,Ashland village,269,263,-2.23
2600014780,Charlevoix,2512,2488,-0.96
2800003620,Batesville,7465,7218,-3.31
800000925,Akron town,1702,1723,1.23
4800014620,Chico,1012,1177,16.3
100015256,Clay,9966,9923,-0.43
3800000100,Abercrombie,262,249,-4.96
4800001600,Alamo Heights,7031,8614,22.51
100012304,Carrollton town,1019,943,-7.46
2700002872,Aurora,1682,1626,-3.33
2800000300,Ackerman town,1532,1448,-5.48
3900012560,Catawba village,285,273,-4.21
500013300,Charleston,2509,2467,-1.67
4000007950,Bowlegs town,403,388,-3.72
3800026180,Fessenden,479,433,-9.6
3600001033,Albion village,6077,5735,-5.63
5500002375,Appleton,72675,74098,1.96
2000004225,Barnard,70,63,-10
3500005220,Artesia,11513,12356,7.32
3600024020,Ellicottville village,376,382,1.6
1600003700,Athol,692,792,14.45
2000004250,Barnes,162,152,-6.17
200008740,Brevig Mission,388,401,3.35
3400029430,Hammonton town,14771,13934,-5.67
4800021484,Dublin,3618,3553,-1.8
2600018300,Corunna,3500,3344,-4.46
4400019180,Cranston,80627,81456,1.03
2100022348,Drakesboro,515,498,-3.3
1300001808,Alston town,161,159,-1.24
3600034264,Heuvelton village,725,722,-0.41
3100020295,Gross village,2,2,0
4200022264,Economy borough,8988,9098,1.22
2900005824,Birmingham village,183,205,12.02
4800008596,Blanket town,390,368,-5.64
4900003950,Bear River City,855,898,5.03
2900005104,Bethel village,122,112,-8.2
400012840,Chino Valley town,10817,12375,14.4
2900001864,Arkoe town,70,64,-8.57
800033640,Gunnison,5842,6640,13.66
5400006340,Benwood,1430,1278,-10.63
4000001800,Alva,5032,4953,-1.57
4000029100,Geronimo town,1268,1215,-4.18
3900002400,Arlington village,1465,1442,-1.57
2900007534,Bourbon,1616,1582,-2.1
1200011325,Center Hill,996,1460,46.59
2100033022,Greenville,4487,4204,-6.31
600008954,Burbank,103357,102511,-0.82
1300031684,Funston,449,450,0.22
3700004180,Bear Grass town,73,66,-9.59
2900016336,Cooter,469,404,-13.86
1900018435,Danville,934,899,-3.75
4700010560,Camden,3584,3632,1.34
4800011644,Byers,485,452,-6.8
3100015500,Elsie village,106,105,-0.94
4800015700,Coahoma town,853,963,12.9
3100005560,Blue Hill,940,866,-7.87
2700017738,Easton,199,184,-7.54
3700010740,Cary town,135840,170282,25.35
1900015960,Conway,41,40,-2.44
2800015340,Columbia,6582,5837,-11.32
2700006058,Birchwood Village,879,882,0.34
5400005452,Beech Bottom village,522,469,-10.15
4600018620,Elk Point,1961,1871,-4.59
2600001740,Alpena,10505,9956,-5.23
500004540,Beaver town,96,95,-1.04
1300024376,Dublin,16184,15881,-1.87
2500019370,Easthampton Town,16049,15829,-1.37
5300020750,Edmonds,39695,42605,7.33
5100010072,Brodnax town,294,268,-8.84
2800004540,Beauregard village,326,324,-0.61
4700002340,Atoka town,8397,9517,13.34
4500002125,Arcadia Lakes town,861,874,1.51
4800012736,Carbon town,274,272,-0.73
1900006940,Blencoe,224,197,-12.05
3900007188,Bloomingburg village,938,915,-2.45
1800012628,Cicero town,4815,4953,2.87
2800007060,Blue Mountain town,917,948,3.38
1900035670,Hedrick,764,754,-1.31
3700022820,Farmville town,4652,4764,2.41
4600023860,Gary,227,229,0.88
4600013940,Corona town,109,106,-2.75
4800017024,Corral City town,27,49,81.48
4200016304,Corsica borough,357,344,-3.64
2100012016,Calvert City,2582,2505,-2.98
4100028450,Gearhart,1400,1634,16.71
500016240,Crossett,5497,4794,-12.79
2700014158,Crystal,22103,22899,3.6
2700014446,Cyrus,287,276,-3.83
1300011728,Buena Vista,2204,2053,-6.85
1200024300,Fort Pierce,41942,46103,9.92
4800019084,Dalworthington Gardens,2259,2370,4.91
4200018192,Darlington borough,253,236,-6.72
1700004845,Belleville,44301,40897,-7.68
4800021904,Early,2788,3160,13.34
4100018250,Dayton,2534,2744,8.29
4700019900,Decaturville town,869,862,-0.81
1300022108,Deepstep town,131,120,-8.4
4800019624,Deer Park,32010,33474,4.57
4700018420,Cross Plains,1705,1827,7.16
100002860,Ashland town,2039,1895,-7.06
2700029618,Holland,186,173,-6.99
2000005500,Belle Plaine,1676,1556,-7.16
2700015616,Dellwood,1090,1126,3.3
4900018910,Delta,3437,3602,4.8
2700015724,Dent,188,186,-1.06
1900020125,Derby,115,112,-2.61
1800010270,Carlisle town,692,658,-4.91
2900019486,Diehlstadt village,161,151,-6.21
1300023368,Donalsonville,2664,2466,-7.43
2600030580,Freeport village,483,500,3.52
1300023480,Dooling town,154,136,-11.69
2000018600,Dresden,41,40,-2.44
4200019976,Driftwood borough,67,58,-13.43
2700017000,Duluth,86266,85618,-0.75
3900022946,Dunkirk village,871,840,-3.56
2700012088,Clitherall,105,106,0.95
600017568,Culver City,38895,39185,0.75
1700021410,Eagarville village,127,120,-5.51
1600023680,East Hope,208,225,8.17
4200021444,East McKeesport borough,2124,2042,-3.86
3100013225,Dixon village,87,81,-6.9
2900021376,Edmundson,834,829,-0.6
400022220,El Mirage,31797,35753,12.44
2400025600,Eldorado town,59,57,-3.39
1200001625,Apalachicola,2230,2354,5.56
3500023000,Elida town,197,176,-10.66
3700020700,Elk Park town,451,444,-1.55
4600000460,Agar town,75,80,6.67
500023170,Farmington,5974,7400,23.87
2700027008,Hanska,402,375,-6.72
5500023850,Embarrass village,406,370,-8.87
1600025570,Emmett,6554,7054,7.63
3600034979,Hobart village,434,391,-9.91
3400021870,Estell Manor,1753,1729,-1.37
2700015022,Dayton,4671,6686,43.14
1900033285,Guernsey,63,60,-4.76
4900027490,Fruit Heights,5036,6221,23.53
1800022432,Fairmount town,2954,2768,-6.3
3900029106,Gahanna,33230,35483,6.78
800018310,Crested Butte town,1496,1723,15.17
4800012916,Carmine,250,252,0.8
2600015000,Cheboygan,4865,4686,-3.68
1900027210,Fenton,279,233,-16.49
1000026880,Fenwick Island town,378,445,17.72
4200031088,Green Lane borough,508,506,-0.39
3600026209,Fleischmanns village,345,310,-10.14
2900025552,Frankford,327,314,-3.98
3800010300,Bucyrus,27,26,-3.7
3600026462,Fonda village,788,752,-4.57
4800026640,Forsan,210,229,9.05
4500026845,Fort Lawn town,895,886,-1.01
1700027533,Fox River Grove village,4771,4573,-4.15
2900025822,Freeburg village,440,423,-3.86
4600023140,Fruitdale town,64,68,6.25
2600031000,Fruitport village,1091,1149,5.32
4800027876,Fulshear,1167,13914,1092.29
5600000825,Albin town,186,206,10.75
3600027969,Gainesville village,233,218,-6.44
1700028261,Galatia village,933,880,-5.68
2900026362,Galt,259,247,-4.63
3900029246,Gambier village,2391,2486,3.97
3900029288,Gann (Brinkhaven) village,125,121,-3.2
1800000820,Albion town,2351,2373,0.94
2700023120,Garfield,355,350,-1.41
1700028742,Garrett village,162,158,-2.47
3700028920,Halifax town,227,204,-10.13
4800029408,Gholson,1061,1118,5.37
4200000540,Akron borough,3884,4015,3.37
4100030650,Grass Valley,164,165,0.61
2100034732,Harlan,1745,1504,-13.81
1700030926,Granite City,29798,28158,-5.5
2100012052,Camargo,1077,1144,6.22
500027790,Grady,456,391,-14.25
2900028072,Graham town,171,155,-9.36
800031715,Grand Lake town,469,506,7.89
1900032565,Gray,63,57,-9.52
3700028000,Greensboro,268936,296710,10.33
3400003130,Barnegat Light borough,586,587,0.17
1900033465,Guttenberg,1919,1804,-5.99
2700026612,Halma,63,61,-3.17
5300029255,Hamilton town,301,310,2.99
2000029700,Hamlin,37,36,-2.7
2200032755,Hammond,20007,21437,7.15
4000032350,Hanna town,138,133,-3.62
3900088168,Zoar village,169,178,5.33
3100054045,York,7773,7846,0.94
1700083817,Yates City village,691,652,-5.64
3900086604,Worthington,13569,14692,8.28
1700083102,Woodland village,323,297,-8.05
3600082953,Woodridge village,830,777,-6.39
1900086385,Winfield,1134,1088,-4.06
3700074720,Winfall town,606,610,0.66
2900080380,Windsor Place village,330,333,0.91
1700082270,Winchester,1593,1467,-7.91
4800079408,Willis,5893,7028,19.26
500075500,Wickes town,754,747,-0.93
3000079825,Whitefish,6512,8295,27.38
2900079090,Wheatland,373,366,-1.88
1900084540,Westphalia,127,118,-7.09
1200076582,Weston,65419,71166,8.78
4000079750,Welch town,619,584,-5.65
1700083271,Wood River,10633,10051,-5.47
4700078600,Waynesboro,2446,2419,-1.1
4200086920,Yardley borough,2443,2514,2.91
600083542,Wasco,25549,28710,12.37
5500083450,Warrens village,357,349,-2.24
2500077890,West Springfield Town,28391,28517,0.44
4200080640,Wallaceton borough,313,304,-2.88
1300079948,Waleska,644,964,49.69
1900082695,Waukee,13809,24089,74.44
1700082010,Willow Hill village,230,228,-0.87
1900074955,Stanley,123,120,-2.44
2600077700,Swartz Creek,5758,5501,-4.46
1800074510,Swayzee town,981,911,-7.14
500067490,Stuttgart,9328,8490,-8.98
4000075750,Tyrone town,762,741,-2.76
200072960,Stebbins,556,575,3.42
5500077875,Sturgeon Bay,9150,8934,-2.36
1900075990,Stuart,1648,1728,4.85
1300082972,Willacoochee,1391,1354,-2.66
4000071000,Stroud,2688,2700,0.45
1700073261,Stronghurst village,883,789,-10.65
2700064264,Taunton,139,133,-4.32
4000072350,Taloga town,303,312,2.97
4000069000,Spaulding town,178,173,-2.81
1800084086,Whitewater town,74,70,-5.41
3900083734,West Liberty village,1802,1799,-0.17
5600084925,Worland,5487,5024,-8.44
1900076035,Sully,821,831,1.22
2200081165,Westwego,8535,8326,-2.45
4600062155,Summerset,1844,2660,44.25
4200085188,Wilkinsburg borough,15860,15292,-3.58
2700057346,St. Michael,16380,18204,11.14
1800073178,Stilesville town,316,337,6.65
2700067216,Vining,78,78,0
800085485,Windsor town,18649,30477,63.42
5300076720,Waverly town,106,109,2.83
2900071008,Stoutland,196,201,2.55
4500070315,Summit town,409,476,16.38
4700070580,Spring Hill,29106,43769,50.38
3800081900,Verona,89,86,-3.37
1700075263,Tilden village,934,881,-5.67
3000072175,Sunburst town,375,332,-11.47
2500073440,Watertown Town,31986,35939,12.36
2700057022,St. Hilaire,279,264,-5.38
2900073330,Tina village,157,148,-5.73
5500078375,Summit village,4642,5041,8.6
3900080990,Warrensville Heights,13542,13108,-3.2
4000069300,Sperry town,1204,1338,11.13
4200076032,Tamaqua borough,7103,6664,-6.18
2600077860,Sylvan Lake,1763,1858,5.39
2100082272,Wheelwright,784,503,-35.84
1200062825,St. Marks,293,324,10.58
4800072740,Thompsons town,218,350,60.55
2200072485,Springhill,5267,4772,-9.4
3700069795,Varnamtown town,550,596,8.36
3100049460,Ulysses village,171,159,-7.02
5500079250,Tennyson village,358,342,-4.47
3100048760,Thedford village,196,219,11.73
1800075428,Terre Haute,60785,60622,-0.27
500067370,Strong,555,504,-9.19
1700075549,Tiskilwa village,838,766,-8.59
2900080962,Woodson Terrace,4087,4037,-1.22
4000074150,Tonkawa,3216,2980,-7.34
3900078932,University Heights,13539,12797,-5.48
2700066334,Upsala,430,424,-1.4
2200076685,Turkey Creek village,441,464,5.22
4100075150,Turner,1851,2121,14.59
100077616,Union town,237,209,-11.81
5500082200,Valders village,962,920,-4.37
2700058090,St. Stephen,858,865,0.82
2600081840,Vassar,2703,2542,-5.96
4100077050,Veneta,4558,5056,10.93
1700077642,Vermont village,667,640,-4.05
2900078910,Westphalia,392,379,-3.32
4800075476,Vidor,10699,10403,-2.77
1900079410,Udell,47,43,-8.51
2100072372,Sparta,268,277,3.36
1300072584,Sparta,1400,1230,-12.14
4800069272,Southside Place,1715,1883,9.8
1700070889,South Jacksonville village,3331,3102,-6.87
2600074980,South Haven,4416,4348,-1.54
3600069078,South Glens Falls village,3512,3634,3.47
1700070525,Sorento village,512,469,-8.4
2100071688,Somerset,11234,11585,3.12
3400068340,Somerdale borough,5132,5477,6.72
3900072928,Solon,23360,22779,-2.49
3800074020,Souris,53,52,-1.89
3100045575,Smithfield village,54,53,-1.85
1900073605,Sloan,973,987,1.44
5500074175,Siren village,800,774,-3.25
1900073425,Sioux Rapids,775,744,-4
5600071150,Sinclair town,433,395,-8.78
1700070005,Simpson village,60,60,0
3600067466,Silver Springs village,776,732,-5.67
2200070000,Shreveport,200976,187112,-6.9
2900067214,Sheldon,543,520,-4.24
100069648,Sheffield,9039,8901,-1.53
1000067310,Smyrna town,10047,11813,17.58
3800071660,Selfridge,160,166,3.75
2000063800,Sedgwick,1687,1658,-1.72
2600050880,Manton,1286,1555,20.92
4800059996,Pyote town,114,132,15.79
4800062504,Roanoke,5962,9388,57.46
4900038710,Ivins,6757,9192,36.04
4500057850,Pomaria town,171,177,3.51
5500054075,Montreal,807,753,-6.69
100050312,Montevallo,6318,6738,6.65
3900072102,Shelby,9328,9031,-3.18
4200050544,Mont Alto borough,1712,1729,0.99
2000047075,Minneapolis,2038,1900,-6.77
3400046680,Millville,28417,27391,-3.61
1700049100,Millbrook village,310,328,5.81
1600042580,Kellogg,2149,2136,-0.6
4800069020,South Houston,16995,17438,2.61
3000049525,Miles City,8399,8264,-1.61
4000054150,Okeene town,1204,1138,-5.48
